event_name,bib_number,age,gender,finish_time,pace
Spartan SC Beast - Sat Open,5703,41,M,170.566666666667,14.0964187327824
Spartan SC Beast - Sat Open,2220,38,M,170.633333333333,14.1019283746556
Spartan SC Beast - Sat Open,9142,44,M,170.683333333333,14.1060606060606
Spartan SC Beast - Sat Open,4866,27,M,170.716666666667,14.1088154269972
Spartan SC Beast - Sat Open,7636,32,M,170.766666666667,14.1129476584022
Spartan SC Beast - Sat Open,4902,38,M,170.916666666667,14.1253443526171
Spartan SC Beast - Sat Open,4438,24,M,170.933333333333,14.1267217630854
Spartan SC Beast - Sat Open,2200,44,M,170.983333333333,14.1308539944904
Spartan SC Beast - Sat Open,6196,24,M,170.983333333333,14.1308539944904
Spartan SC Beast - Sat Open,3366,31,M,171,14.1322314049587
Spartan SC Beast - Sat Open,1231,57,M,171.033333333333,14.1349862258953
Spartan SC Beast - Sat Open,4937,26,M,171.066666666667,14.137741046832
Spartan SC Beast - Sat Open,955,37,M,171.166666666667,14.1460055096419
Spartan SC Beast - Sat Open,9177,38,M,171.2,14.1487603305785
Spartan SC Beast - Sat Open,4658,48,M,171.233333333333,14.1515151515152
Spartan SC Beast - Sat Open,7454,28,M,171.233333333333,14.1515151515152
Spartan SC Beast - Sat Open,3342,27,M,171.283333333333,14.1556473829201
Spartan SC Beast - Sat Open,2259,46,M,171.316666666667,14.1584022038567
Spartan SC Beast - Sat Open,9140,29,M,171.383333333333,14.16391184573
Spartan SC Beast - Sat Open,2700,30,M,171.433333333333,14.168044077135
Spartan SC Beast - Sat Open,2486,27,M,171.45,14.1694214876033
Spartan SC Beast - Sat Open,4807,40,M,171.483333333333,14.1721763085399
Spartan SC Beast - Sat Open,9106,31,M,171.483333333333,14.1721763085399
Spartan SC Beast - Sat Open,9220,23,M,171.55,14.1776859504132
Spartan SC Beast - Sat Open,4340,40,M,171.55,14.1776859504132
Spartan SC Beast - Sat Open,3040,27,M,171.583333333333,14.1804407713499
Spartan SC Beast - Sat Open,1993,42,M,171.616666666667,14.1831955922865
Spartan SC Beast - Sat Open,1845,34,F,171.633333333333,14.1845730027548
Spartan SC Beast - Sat Open,4433,36,M,171.783333333333,14.1969696969697
Spartan SC Beast - Sat Open,3327,40,M,171.85,14.202479338843
Spartan SC Beast - Sat Open,4970,38,M,171.916666666667,14.2079889807163
Spartan SC Beast - Sat Open,6332,35,M,171.916666666667,14.2079889807163
Spartan SC Beast - Sat Open,7624,27,M,171.95,14.2107438016529
Spartan SC Beast - Sat Open,2941,34,M,172.15,14.2272727272727
Spartan SC Beast - Sat Open,4798,21,F,172.283333333333,14.2382920110193
Spartan SC Beast - Sat Open,149,38,M,172.316666666667,14.2410468319559
Spartan SC Beast - Sat Open,5449,41,M,172.416666666667,14.2493112947658
Spartan SC Beast - Sat Open,2154,54,M,172.533333333333,14.2589531680441
Spartan SC Beast - Sat Open,5040,33,M,172.616666666667,14.2658402203857
Spartan SC Beast - Sat Open,2852,49,M,172.7,14.2727272727273
Spartan SC Beast - Sat Open,7774,24,M,172.75,14.2768595041322
Spartan SC Beast - Sat Open,141,36,M,172.783333333333,14.2796143250689
Spartan SC Beast - Sat Open,3143,32,M,172.983333333333,14.2961432506887
Spartan SC Beast - Sat Open,9274,30,M,173.1,14.3057851239669
Spartan SC Beast - Sat Open,3610,34,M,173.216666666667,14.3154269972452
Spartan SC Beast - Sat Open,1628,32,M,173.216666666667,14.3154269972452
Spartan SC Beast - Sat Open,7155,43,M,173.316666666667,14.3236914600551
Spartan SC Beast - Sat Open,1514,43,M,173.466666666667,14.33608815427
Spartan SC Beast - Sat Open,4212,33,M,173.583333333333,14.3457300275482
Spartan SC Beast - Sat Open,1228,27,M,173.616666666667,14.3484848484848
Spartan SC Beast - Sat Open,6803,49,M,173.633333333333,14.3498622589532
Spartan SC Beast - Sat Open,7163,26,M,173.65,14.3512396694215
Spartan SC Beast - Sat Open,3086,36,M,173.683333333333,14.3539944903581
Spartan SC Beast - Sat Open,7262,45,M,173.683333333333,14.3539944903581
Spartan SC Beast - Sat Open,3667,37,M,173.716666666667,14.3567493112948
Spartan SC Beast - Sat Open,5626,26,M,173.716666666667,14.3567493112948
Spartan SC Beast - Sat Open,6718,37,M,173.733333333333,14.3581267217631
Spartan SC Beast - Sat Open,2327,28,F,173.766666666667,14.3608815426997
Spartan SC Beast - Sat Open,4604,29,M,173.883333333333,14.370523415978
Spartan SC Beast - Sat Open,4207,34,M,173.883333333333,14.370523415978
Spartan SC Beast - Sat Open,7786,47,M,173.883333333333,14.370523415978
Spartan SC Beast - Sat Open,4623,31,M,173.9,14.3719008264463
Spartan SC Beast - Sat Open,1452,35,M,174.066666666667,14.3856749311295
Spartan SC Beast - Sat Open,1276,28,F,174.15,14.3925619834711
Spartan SC Beast - Sat Open,5543,43,M,174.15,14.3925619834711
Spartan SC Beast - Sat Open,4094,34,M,174.483333333333,14.4201101928375
Spartan SC Beast - Sat Open,6502,45,M,174.55,14.4256198347107
Spartan SC Beast - Sat Open,4489,47,M,174.733333333333,14.4407713498623
Spartan SC Beast - Sat Open,5413,29,M,174.9,14.4545454545455
Spartan SC Beast - Sat Open,1256,34,M,175.05,14.4669421487603
Spartan SC Beast - Sat Open,7848,24,M,175.316666666667,14.4889807162534
Spartan SC Beast - Sat Open,1207,25,M,175.316666666667,14.4889807162534
Spartan SC Beast - Sat Open,620,29,M,175.316666666667,14.4889807162534
Spartan SC Beast - Sat Open,4661,37,M,175.35,14.4917355371901
Spartan SC Beast - Sat Open,213,30,M,175.416666666667,14.4972451790634
Spartan SC Beast - Sat Open,2710,48,M,175.433333333333,14.4986225895317
Spartan SC Beast - Sat Open,4608,36,M,175.45,14.5
Spartan SC Beast - Sat Open,473,47,M,175.6,14.5123966942149
Spartan SC Beast - Sat Open,5122,46,M,175.6,14.5123966942149
Spartan SC Beast - Sat Open,2768,48,M,175.616666666667,14.5137741046832
Spartan SC Beast - Sat Open,3842,45,M,175.816666666667,14.530303030303
Spartan SC Beast - Sat Open,5154,44,M,175.816666666667,14.530303030303
Spartan SC Beast - Sat Open,3605,40,M,175.833333333333,14.5316804407713
Spartan SC Beast - Sat Open,1579,35,M,175.9,14.5371900826446
Spartan SC Beast - Sat Open,2322,28,M,175.95,14.5413223140496
